0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0.000493439634268400	0.968589240921872
2.43482672666932e-07	0.000477940320796796	0.968589240921872
9.73690402665913e-07	0.000462456303276333	0.968589240921872
2.18990256312642e-06	0.000447002862562896	0.968589240921872
3.89091889948113e-06	0.000431595249336754	0.968589240921872
6.07506071397233e-06	0.000416248669051976	0.968589240921872
8.74017252232371e-06	0.000400978266930488	0.968589240921872
1.18836241809433e-05	0.000385799113015567	0.968589240921872
1.55023134825575e-05	0.000370726187299524	0.968589240921872
1.95926692177153e-05	0.000355774364940266	0.968589240921872
2.41506546991408e-05	0.000340958401581306	0.968589240921872
2.91717717454560e-05	0.000326292918789725	0.968589240921872
3.46510651203430e-05	0.000311792389626454	0.968589240921872
4.05831274227640e-05	0.000297471124363107	0.968589240921872
4.69621044234130e-05	0.000283343256359472	0.968589240921872
5.37817008421334e-05	0.000269422728115590	0.968589240921872
6.10351865606001e-05	0.000255723277512192	0.968589240921872
6.87154032641328e-05	0.000242258424253068	0.968589240921872
7.68147715060888e-05	0.000229041456522755	0.968589240921872
8.53252981878620e-05	0.000216085417872698	0.968589240921872
9.42385844471057e-05	0.000203403094348843	0.968589240921872
0.000103545833946396	0.000191007001873353	0.968589240921872
0.000113237861554156	0.000178909373892902	0.968589240921872
0.000123305102409268	0.000167122149305744	0.968589240921872
0.000133737621360441	0.000155656960679456	0.968589240921872
0.000144525122771004	0.000144525122771004	0.968589240921872
0.000155656960679456	0.000133737621360441	0.968589240921872
0.000167122149305744	0.000123305102409268	0.968589240921872
0.000178909373892902	0.000113237861554156	0.968589240921872
0.000191007001873353	0.000103545833946396	0.968589240921872
0.000203403094348843	9.42385844471057e-05	0.968589240921872
0.000216085417872698	8.53252981878620e-05	0.968589240921872
0.000229041456522755	7.68147715060888e-05	0.968589240921872
0.000242258424253068	6.87154032641328e-05	0.968589240921872
0.000255723277512192	6.10351865606001e-05	0.968589240921872
0.000269422728115590	5.37817008421335e-05	0.968589240921872
0.000283343256359472	4.69621044234129e-05	0.968589240921872
0.000297471124363107	4.05831274227640e-05	0.968589240921872
0.000311792389626454	3.46510651203431e-05	0.968589240921872
0.000326292918789725	2.91717717454560e-05	0.968589240921872
0.000340958401581306	2.41506546991408e-05	0.968589240921872
0.000355774364940266	1.95926692177153e-05	0.968589240921872
0.000370726187299524	1.55023134825575e-05	0.968589240921872
0.000385799113015567	1.18836241809433e-05	0.968589240921872
0.000400978266930488	8.74017252232376e-06	0.968589240921872
0.000416248669051976	6.07506071397233e-06	0.968589240921872
0.000431595249336754	3.89091889948113e-06	0.968589240921872
0.000447002862562896	2.18990256312642e-06	0.968589240921872
0.000462456303276333	9.73690402665913e-07	0.968589240921872
0.000477940320796796	2.43482672666932e-07	0.968589240921872
0.000493439634268400	0	0.968589240921872
0	0.00197327157172844	0.937209480470687
9.73690402665913e-07	0.00191128961379316	0.937209480470687
3.89380069579163e-06	0.00184936882456719	0.937209480470687
8.75744908306679e-06	0.00178757031239370	0.937209480470687
1.55598357307285e-05	0.00172595506494320	0.937209480470687
2.42942475044177e-05	0.00166458388902601	0.937209480470687
3.49520645942322e-05	0.00160351735058333	0.937209480470687
4.75227690214381e-05	0.00154281571491595	0.937209480470687
6.19939550184453e-05	0.00148253888720968	0.937209480470687
7.83513412718021e-05	0.00142274635341616	0.937209480470687
9.65787850161277e-05	0.00136349712154739	0.937209480470687
0.000116658297965072	0.00130484966344199	0.937209480470687
0.000138570064063584	0.00124686185706052	0.937209480470687
0.000162292459043964	0.00118959092936691	0.937209480470687
0.000187802071766406	0.00113309339985241	0.937209480470687
0.000215073727322965	0.00107742502475761	0.937209480470687
